time_ms,ch1_v,ch2_v
1163,4.47,3.75
1164,4.48,3.75
1165,4.49,3.75
1166,4.50,3.75
1168,4.50,3.74
1169,4.51,3.74
1170,4.50,3.73
1171,4.50,3.73
1172,4.50,3.73
1173,4.49,3.73
1174,4.48,3.73
1175,4.47,3.73
1177,4.47,3.74
1178,4.47,3.74
1179,4.46,3.75
1180,4.46,3.76
1181,4.46,3.76
1182,4.46,3.76
1183,4.46,3.77
1184,4.46,3.77
1186,4.47,3.77
1187,4.47,3.76
1188,4.47,3.76
1189,4.47,3.76
1190,4.47,3.75
1191,4.47,3.75
1192,4.48,3.75
1193,4.48,3.75
1196,4.49,3.75
1197,4.49,3.75
1198,4.49,3.75
1199,4.49,3.75
1200,4.48,3.74
1201,4.48,3.74
1202,4.48,3.74
1203,4.48,3.73
1205,4.48,3.73
1206,4.48,3.74
1207,4.49,3.74
1208,4.49,3.74
1209,4.48,3.74
1210,4.48,3.74
1211,4.47,3.74
1212,4.47,3.74
1214,4.46,3.75
1215,4.46,3.75
1216,4.45,3.75
1217,4.45,3.75
1218,4.44,3.76
1219,4.44,3.77
1220,4.43,3.77
1221,4.43,3.78
1223,4.43,3.78
1224,4.43,3.78
1225,4.43,3.78
1226,4.43,3.78
1227,4.43,3.78
1228,4.43,3.78
1229,4.44,3.77
1230,4.44,3.77
1232,4.45,3.77
1233,4.46,3.76
1234,4.46,3.76
1235,4.47,3.76
1236,4.47,3.76
1238,4.47,3.75
1239,4.47,3.75
1240,4.47,3.75
1242,4.48,3.75
1243,4.48,3.74
1244,4.48,3.74
1245,4.49,3.74
1246,4.49,3.74
1247,4.49,3.73
1248,4.49,3.73
1249,4.49,3.73
1251,4.49,3.73
1252,4.49,3.73
1253,4.49,3.73
1254,4.49,3.74
1255,4.49,3.74
1256,4.48,3.74
1257,4.48,3.74
1258,4.48,3.74
1260,4.48,3.74
1261,4.48,3.74
1262,4.48,3.74
1263,4.48,3.74
1264,4.48,3.74
1265,4.48,3.74
1266,4.49,3.74
1267,4.49,3.74
1269,4.50,3.74
1270,4.50,3.73
1271,4.50,3.73
1272,4.49,3.73
1273,4.49,3.72
1274,4.48,3.72
1275,4.47,3.72
1276,4.47,3.72
1278,4.47,3.73
1280,4.47,3.73
1281,4.47,3.73
1282,4.47,3.74
1283,4.47,3.75
1284,4.47,3.75
1285,4.47,3.76
1286,4.47,3.75
1288,4.47,3.75
1289,4.47,3.75
1290,4.47,3.74
1291,4.48,3.74
1292,4.49,3.74
1293,4.50,3.74
1294,4.50,3.74
1295,4.51,3.73
1297,4.51,3.73
1298,4.52,3.73
1299,4.52,3.73
1300,4.52,3.73
1301,4.52,3.72
1302,4.51,3.72
1303,4.50,3.72
1304,4.49,3.72
1306,4.48,3.71
1307,4.47,3.72
1308,4.47,3.72
1309,4.46,3.73
1310,4.46,3.73
1311,4.45,3.74
1312,4.45,3.75
1313,4.45,3.75
1315,4.45,3.75
1316,4.46,3.76
1317,4.47,3.76
1318,4.48,3.76
1319,4.48,3.76
1320,4.49,3.76
1321,4.48,3.75
1323,4.48,3.74
1325,4.47,3.73
1326,4.46,3.73
1327,4.45,3.73
1328,4.45,3.73
1329,4.45,3.74
1330,4.45,3.74
1331,4.45,3.75
1332,4.46,3.75
1334,4.46,3.74
1335,4.47,3.75
1336,4.48,3.75
1337,4.50,3.74
1338,4.50,3.74
1339,4.50,3.74
1340,4.50,3.74
1341,4.49,3.73
1343,4.48,3.73
1344,4.47,3.73
1345,4.46,3.74
1346,4.46,3.74
1347,4.46,3.74
1348,4.45,3.75
1349,4.46,3.76
1350,4.45,3.76
1352,4.45,3.76
1353,4.45,3.76
1354,4.44,3.75
1355,4.44,3.75
1356,4.44,3.75
1357,4.44,3.75
1358,4.44,3.75
1359,4.45,3.75
1361,4.46,3.76
1362,4.48,3.76
1363,4.49,3.76
1364,4.50,3.76
1366,4.51,3.76
1367,4.52,3.75
1368,4.51,3.74
1369,4.51,3.74
1371,4.50,3.74
1372,4.50,3.73
1373,4.49,3.73
1374,4.48,3.73
1375,4.48,3.73
1376,4.47,3.73
1377,4.48,3.74
1378,4.48,3.74
1380,4.48,3.74
1381,4.48,3.74
1382,4.48,3.74
1383,4.48,3.74
1384,4.49,3.74
1385,4.49,3.74
1386,4.50,3.74
1387,4.51,3.74
1389,4.51,3.74
1390,4.52,3.74
1391,4.52,3.74
1392,4.51,3.74
1393,4.51,3.74
1394,4.51,3.74
1395,4.51,3.74
1396,4.51,3.74
1398,4.51,3.74
1399,4.51,3.74
1400,4.51,3.74
1401,4.51,3.74
1402,4.50,3.74
1403,4.50,3.73
1404,4.50,3.73
1405,4.49,3.73
1408,4.48,3.73
1409,4.49,3.73
1410,4.48,3.73
1411,4.49,3.74
1412,4.49,3.74
1413,4.49,3.74
1414,4.48,3.74
1415,4.48,3.74
1417,4.48,3.73
1418,4.47,3.73
1419,4.47,3.73
1420,4.46,3.74
1421,4.46,3.74
1422,4.46,3.74
1423,4.46,3.74
1424,4.46,3.74
1426,4.46,3.74
1427,4.47,3.74
1428,4.47,3.74
1429,4.47,3.74
1430,4.48,3.74
1431,4.48,3.74
1432,4.48,3.74
1433,4.48,3.74
1435,4.48,3.74
1436,4.48,3.74
1437,4.47,3.74
1438,4.47,3.74
1439,4.47,3.74
1440,4.47,3.74
1441,4.47,3.74
1442,4.47,3.75
1444,4.48,3.75
1445,4.49,3.75
1446,4.50,3.75
1447,4.51,3.75
1448,4.51,3.75
1449,4.51,3.74
1451,4.51,3.73
1452,4.51,3.73
1454,4.50,3.72
1455,4.49,3.72
1456,4.48,3.72
1457,4.48,3.73
1458,4.48,3.74
1459,4.49,3.74
